accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
93,93,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0908203125,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0908203125,hard,3.173769366617802e-05
103,103,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.1005859375,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.1005859375,hard,3.924107319571978e-05
113,113,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.1103515625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.1103515625,hard,5.543562992821191e-05
123,123,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.1201171875,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.1201171875,hard,6.761463236066266e-05
133,133,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.1298828125,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.1298828125,hard,8.20086445606705e-05
144,144,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.140625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.140625,hard,0.0001292859750588259
154,154,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.150390625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.150390625,hard,0.00016503869312115325
164,164,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.16015625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.16015625,hard,0.00020841211808932773
174,174,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.169921875,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.169921875,hard,0.000277712608114278
185,185,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.1806640625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.1806640625,hard,0.000365532811649734
