target_openout,severity,method,backbone,detector_control,seeds,semantic_goodput_mean,semantic_goodput_std,accepted_open_outage_mean,accepted_open_outage_std,coverage_mean,accepted_mean,accepted_known_accuracy_mean,known_id_accuracy_mean,auroc_mean,fpr95_mean
0.05,mild,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.03342563019169828,0.017195488221293433,0.6197916666666666,396.6666666666667,0.9665743698083018,0.9991319444444445,0.9990166558159722,0.004340277777777777
0.05,mild,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.5953125,0.00413398642353844,0.023914136446105756,0.005936743780183084,0.6098958333333333,390.3333333333333,0.9760858635538942,0.9921875,0.9998745388454862,0.0
0.1,extreme,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.08854166666666667,0.0005638186222554939,0.025089605734767026,0.006208067410641136,0.0908203125,93.0,0.974910394265233,0.9891304347826088,0.9999805622939603,0.0
0.1,extreme,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.0888671875,0.0,0.02150537634408602,4.2491873609703695e-18,0.0908203125,93.0,0.978494623655914,1.0,0.9999105865522174,0.0
0.1,extreme,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.1,extreme,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.1,extreme,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.0888671875,0.0009765625,0.02150537634408602,0.01075268817204301,0.0908203125,93.0,0.978494623655914,1.0,0.9998911488461778,0.0
0.1,extreme,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.08723958333333333,0.0005638186222554939,0.039426523297491044,0.006208067410641139,0.0908203125,93.0,0.960573476702509,1.0,0.9995490452198794,0.0
0.1,extreme,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.08951822916666667,0.0005638186222554939,0.014336917562724016,0.0062080674106411386,0.0908203125,93.0,0.985663082437276,1.0,0.9998406108104746,0.0
0.1,hard,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.24869791666666666,0.001491723859035104,0.030124138471177942,0.02339514223692175,0.2565104166666667,262.6666666666667,0.969875861528822,0.9947916666666666,0.9999016655815973,0.0
