accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
294,243,0.826530612244898,0.17346938775510204,51,0.25,0.9778035481770834,0.287109375,0.05859375,1.0,msp,0.75,1,0.2373046875,hard,openout<=0.10,0.014113839817792604
264,234,0.8863636363636364,0.11363636363636363,30,0.25,0.9805857340494791,0.2578125,0.05859375,1.0,energy,0.75,1,0.228515625,hard,openout<=0.05,0.014534162560041001
295,243,0.823728813559322,0.17627118644067796,52,0.25,0.9805857340494791,0.2880859375,0.05859375,1.0,energy,0.75,1,0.2373046875,hard,openout<=0.10,0.049855777925851406
199,184,0.9246231155778895,0.07537688442211055,15,0.25,0.9761250813802084,0.1943359375,0.14453125,1.0,mahalanobis,0.75,1,0.1796875,hard,openout<=0.05,0.25722611111705396
261,219,0.8390804597701149,0.16091954022988506,42,0.25,0.9761250813802084,0.2548828125,0.14453125,1.0,mahalanobis,0.75,1,0.2138671875,hard,openout<=0.10,0.3098882420020404
246,217,0.8821138211382114,0.11788617886178862,29,0.25,0.9880320231119791,0.240234375,0.1171875,1.0,openmax,0.75,1,0.2119140625,hard,openout<=0.05,0.11253492849320319
272,228,0.8382352941176471,0.16176470588235295,44,0.25,0.9880320231119791,0.265625,0.1171875,1.0,openmax,0.75,1,0.22265625,hard,openout<=0.10,0.14150869807248653
0,0,0.0,0.0,0,0.25,0.5431442260742188,0.0,0.76171875,1.0,vim,0.75,1,0.0,hard,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.25,0.5431442260742188,0.0,0.76171875,1.0,vim,0.75,1,0.0,hard,openout<=0.10,-9.999999974752427e-07
278,256,0.920863309352518,0.07913669064748201,22,0.25,0.9999643961588541,0.271484375,0.0,1.0,one_vs_rest,0.75,1,0.25,hard,openout<=0.05,0.8985188252185149
295,256,0.8677966101694915,0.13220338983050847,39,0.25,0.9999643961588541,0.2880859375,0.0,1.0,one_vs_rest,0.75,1,0.25,hard,openout<=0.10,0.9696511992155178
102,91,0.8921568627450981,0.10784313725490197,11,0.08984375,0.9993585557006904,0.099609375,0.0,1.0,opensemcom,0.91,1,0.0888671875,extreme,openout<=0.05,0.047829797118902256
121,92,0.7603305785123967,0.2396694214876033,29,0.08984375,0.9993585557006904,0.1181640625,0.0,1.0,opensemcom,0.91,1,0.08984375,extreme,openout<=0.10,0.8016781091690046
110,83,0.7545454545454545,0.24545454545454545,27,0.08984375,0.9831241836163463,0.107421875,0.06521739130434782,1.0,msp,0.91,1,0.0810546875,extreme,openout<=0.05,0.0033624676469978182
135,86,0.6370370370370371,0.362962962962963,49,0.08984375,0.9831241836163463,0.1318359375,0.06521739130434782,1.0,msp,0.91,1,0.083984375,extreme,openout<=0.10,0.014113839817792604
110,83,0.7545454545454545,0.24545454545454545,27,0.08984375,0.984185482366113,0.107421875,0.06521739130434782,1.0,energy,0.91,1,0.0810546875,extreme,openout<=0.05,0.014534162560041001
135,86,0.6370370370370371,0.362962962962963,49,0.08984375,0.984185482366113,0.1318359375,0.06521739130434782,1.0,energy,0.91,1,0.083984375,extreme,openout<=0.10,0.049855777925851406
190,90,0.47368421052631576,0.5263157894736842,100,0.08984375,0.9814564284381414,0.185546875,0.15217391304347827,1.0,mahalanobis,0.91,1,0.087890625,extreme,openout<=0.05,0.25722611111705396
245,91,0.37142857142857144,0.6285714285714286,154,0.08984375,0.9814564284381414,0.2392578125,0.15217391304347827,1.0,mahalanobis,0.91,1,0.0888671875,extreme,openout<=0.10,0.3098882420020404
133,83,0.6240601503759399,0.37593984962406013,50,0.08984375,0.9860806587049823,0.1298828125,0.10869565217391304,1.0,openmax,0.91,1,0.0810546875,extreme,openout<=0.05,0.11253492849320319
139,88,0.6330935251798561,0.3669064748201439,51,0.08984375,0.9860806587049823,0.1357421875,0.10869565217391304,1.0,openmax,0.91,1,0.0859375,extreme,openout<=0.10,0.14150869807248653
0,0,0.0,0.0,0,0.08984375,0.5885018193692854,0.0,0.8913043478260869,1.0,vim,0.91,1,0.0,extreme,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.08984375,0.5885018193692854,0.0,0.8913043478260869,1.0,vim,0.91,1,0.0,extreme,openout<=0.10,-9.999999974752427e-07
