accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,1.0,0.80078125,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9250413497869437
217,184,0.847926267281106,0.15207373271889402,33,0.71875,1.0,0.84765625,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9412016016146397
230,184,0.8,0.2,46,0.71875,1.0,0.8984375,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9626723694647917
243,184,0.757201646090535,0.24279835390946503,59,0.71875,1.0,0.94921875,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9987909880893729
256,184,0.71875,0.28125,72,0.71875,1.0,1.0,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,1.0
13,10,0.7692307692307693,0.23076923076923078,3,0.71875,0.24845377604166666,0.05078125,0.9375,0.9583333333333334,vim,0.25,0,0.0390625,mild,0.0
13,10,0.7692307692307693,0.23076923076923078,3,0.71875,0.24845377604166666,0.05078125,0.9375,0.9583333333333334,vim,0.25,0,0.0390625,mild,0.0003706343559315428
26,20,0.7692307692307693,0.23076923076923078,6,0.71875,0.24845377604166666,0.1015625,0.9375,0.9583333333333334,vim,0.25,0,0.078125,mild,0.0445149801671505
39,28,0.717948717948718,0.28205128205128205,11,0.71875,0.24845377604166666,0.15234375,0.9375,0.9583333333333334,vim,0.25,0,0.109375,mild,0.07992826029658319
52,32,0.6153846153846154,0.38461538461538464,20,0.71875,0.24845377604166666,0.203125,0.9375,0.9583333333333334,vim,0.25,0,0.125,mild,0.12022185325622559
64,37,0.578125,0.421875,27,0.71875,0.24845377604166666,0.25,0.9375,0.9583333333333334,vim,0.25,0,0.14453125,mild,0.16045086085796356
77,42,0.5454545454545454,0.45454545454545453,35,0.71875,0.24845377604166666,0.30078125,0.9375,0.9583333333333334,vim,0.25,0,0.1640625,mild,0.20570195466279995
90,46,0.5111111111111111,0.4888888888888889,44,0.71875,0.24845377604166666,0.3515625,0.9375,0.9583333333333334,vim,0.25,0,0.1796875,mild,0.2692356258630753
103,53,0.5145631067961165,0.4854368932038835,50,0.71875,0.24845377604166666,0.40234375,0.9375,0.9583333333333334,vim,0.25,0,0.20703125,mild,0.3193408250808716
115,62,0.5391304347826087,0.4608695652173913,53,0.71875,0.24845377604166666,0.44921875,0.9375,0.9583333333333334,vim,0.25,0,0.2421875,mild,0.35012635588645935
128,74,0.578125,0.421875,54,0.71875,0.24845377604166666,0.5,0.9375,0.9583333333333334,vim,0.25,0,0.2890625,mild,0.39742912352085114
141,81,0.574468085106383,0.425531914893617,60,0.71875,0.24845377604166666,0.55078125,0.9375,0.9583333333333334,vim,0.25,0,0.31640625,mild,0.47005192190408707
154,92,0.5974025974025974,0.4025974025974026,62,0.71875,0.24845377604166666,0.6015625,0.9375,0.9583333333333334,vim,0.25,0,0.359375,mild,0.5435312986373902
166,102,0.6144578313253012,0.3855421686746988,64,0.71875,0.24845377604166666,0.6484375,0.9375,0.9583333333333334,vim,0.25,0,0.3984375,mild,0.5884070247411728
179,113,0.6312849162011173,0.3687150837988827,66,0.71875,0.24845377604166666,0.69921875,0.9375,0.9583333333333334,vim,0.25,0,0.44140625,mild,0.6545196473598481
192,123,0.640625,0.359375,69,0.71875,0.24845377604166666,0.75,0.9375,0.9583333333333334,vim,0.25,0,0.48046875,mild,0.7097248136997223
205,135,0.6585365853658537,0.34146341463414637,70,0.71875,0.24845377604166666,0.80078125,0.9375,0.9583333333333334,vim,0.25,0,0.52734375,mild,0.7705139517784119
217,145,0.6682027649769585,0.3317972350230415,72,0.71875,0.24845377604166666,0.84765625,0.9375,0.9583333333333334,vim,0.25,0,0.56640625,mild,0.8247977942228321
230,158,0.6869565217391305,0.3130434782608696,72,0.71875,0.24845377604166666,0.8984375,0.9375,0.9583333333333334,vim,0.25,0,0.6171875,mild,0.9014796614646912
243,171,0.7037037037037037,0.2962962962962963,72,0.71875,0.24845377604166666,0.94921875,0.9375,0.9583333333333334,vim,0.25,0,0.66796875,mild,0.9975500702857972
256,184,0.71875,0.28125,72,0.71875,0.24845377604166666,1.0,0.9375,0.9583333333333334,vim,0.25,0,0.71875,mild,1.0
1,1,1.0,0.0,0,0.71875,0.9891764322916666,0.00390625,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.00390625,mild,1.7175139073140283e-05
13,13,1.0,0.0,0,0.71875,0.9891764322916666,0.05078125,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.05078125,mild,0.0001849794750206307
26,26,1.0,0.0,0,0.71875,0.9891764322916666,0.1015625,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.1015625,mild,0.0005385273283996614
39,39,1.0,0.0,0,0.71875,0.9891764322916666,0.15234375,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.15234375,mild,0.0007710258327473123
52,52,1.0,0.0,0,0.71875,0.9891764322916666,0.203125,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.203125,mild,0.0011542693269258018
64,64,1.0,0.0,0,0.71875,0.9891764322916666,0.25,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.25,mild,0.0019913024554740464
77,77,1.0,0.0,0,0.71875,0.9891764322916666,0.30078125,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.30078125,mild,0.003127333038317094
90,90,1.0,0.0,0,0.71875,0.9891764322916666,0.3515625,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.3515625,mild,0.004315044844341661
104,104,1.0,0.0,0,0.71875,0.9891764322916666,0.40625,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.40625,mild,0.0055823987731428
115,115,1.0,0.0,0,0.71875,0.9891764322916666,0.44921875,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.44921875,mild,0.007703222573086423
128,127,0.9921875,0.0078125,1,0.71875,0.9891764322916666,0.5,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.49609375,mild,0.016626957754748997
141,139,0.9858156028368794,0.014184397163120567,2,0.71875,0.9891764322916666,0.55078125,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.54296875,mild,0.027558154856283254
154,152,0.987012987012987,0.012987012987012988,2,0.71875,0.9891764322916666,0.6015625,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.59375,mild,0.054075820123652724
166,162,0.9759036144578314,0.024096385542168676,4,0.71875,0.9891764322916666,0.6484375,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.6328125,mild,0.11548055041287549
